Date,Close,High,Low,Open,Volume,Bank
,GS,GS,GS,GS,GS,
2018-01-18,209.2260284423828,212.2022218431384,208.91757480834016,212.16054854616033,4984500,Goldman Sachs
2018-01-19,213.51939392089844,213.53608359082102,208.63409092795615,209.25101083819678,4643400,Goldman Sachs
2018-01-22,218.0211944580078,219.14665314406906,212.74407878286013,212.96082822961054,5264700,Goldman Sachs
2018-01-23,216.82907104492188,216.97080603711632,214.12799033206937,215.0867050531004,4003600,Goldman Sachs
2018-01-24,221.48924255371094,221.5726145678974,217.00409787108677,217.37091438025382,4314000,Goldman Sachs
2018-01-25,224.2820281982422,225.50752296361836,220.93068710835638,222.047800804985,5055000,Goldman Sachs
2018-01-26,223.54013061523438,224.25707410487922,221.79773913788105,222.99822513867528,3535400,Goldman Sachs
2018-01-29,227.1582489013672,228.25035378787996,224.09867098711618,224.29042410945803,3881100,Goldman Sachs
2018-01-30,224.20700073242188,226.7580264951673,222.68137182159322,225.4158312708789,3970400,Goldman Sachs
2018-01-31,223.3316650390625,225.09069492448356,222.03111761770236,223.88186434918856,3710200,Goldman Sachs
2018-02-01,226.94981384277344,227.2499225935582,221.75604468975888,221.8810900025859,3388200,Goldman Sachs
2018-02-02,216.78736877441406,226.5496290132216,216.21213493037064,225.0907077592266,5913900,Goldman Sachs
2018-02-05,207.6753692626953,219.50512648144456,201.3311450927628,214.6781993331752,6528500,Goldman Sachs
2018-02-06,215.6702880859375,215.711961380107,201.83970280733462,203.59041366916864,6739900,Goldman Sachs
2018-02-07,214.33641052246094,218.3797122515983,213.1359245360455,213.3359970532576,4125000,Goldman Sachs
2018-02-08,205.3744354248047,215.7369386311182,205.12433209274067,215.02831464373415,4166200,Goldman Sachs
2018-02-09,207.83377075195312,209.80956303369862,199.48873244715296,208.10053832818596,5978600,Goldman Sachs
2018-02-12,211.0517578125,213.54442128887322,207.4336355073899,209.3760741021235,3692500,Goldman Sachs
2018-02-13,213.02749633789062,213.7527844939819,208.9008362126542,210.09297710005862,2700500,Goldman Sachs
2018-02-14,218.90492248535156,219.013303589206,212.15220727981193,212.5857189744429,3793800,Goldman Sachs
2018-02-15,223.1566162109375,223.4233965217165,219.18002237957242,221.55598522940483,3523100,Goldman Sachs
2018-02-16,223.1066436767578,224.4905381999685,221.67273101525072,221.74775822269532,2602500,Goldman Sachs
2018-02-20,220.8306884765625,224.1320120109616,219.51347664350035,222.49802719274362,2618400,Goldman Sachs
2018-02-21,219.5885467529297,225.0907706800913,219.3634651412165,220.02207118647695,3017900,Goldman Sachs
2018-02-22,217.9461669921875,222.0228222307635,217.3542688911024,220.4221659217255,2678900,Goldman Sachs
2018-02-23,222.39801025390625,222.57309917227013,218.75487849656312,219.2550853003923,2507100,Goldman Sachs
2018-02-26,226.14120483398438,226.5747038305884,222.39801134426364,223.00659926008996,2751400,Goldman Sachs
2018-02-27,223.36500549316406,227.6917511189778,223.36500549316406,225.92437630488192,3140600,Goldman Sachs
2018-02-28,219.8119659423828,225.29618607739727,219.5110147765149,225.003603170465,3104300,Goldman Sachs
2018-03-01,214.67056274414062,220.33033904387386,214.18568835967068,219.54448791046457,3483500,Goldman Sachs
2018-03-02,215.79078674316406,216.7271133821626,210.75801830205324,213.18244095938604,3122800,Goldman Sachs
2018-03-05,219.9708251953125,221.1663127095729,214.21907550123848,214.40299861981595,2445800,Goldman Sachs
2018-03-06,223.15602111816406,223.94187212937044,220.04606459868396,221.35023744430595,2217300,Goldman Sachs
2018-03-07,221.8351287841797,222.73800783009258,218.1566920394093,219.6113404239856,2509400,Goldman Sachs
2018-03-08,222.6627197265625,224.1341042972156,219.56113228604153,222.77977327785527,2565400,Goldman Sachs
2018-03-09,226.36627197265625,226.6338011225861,223.2479730196688,224.63575178282295,4410600,Goldman Sachs
2018-03-12,228.54830932617188,230.1618017366749,226.36631099581749,226.55860238916307,3065600,Goldman Sachs
2018-03-13,224.49363708496094,229.927699006108,223.58238976281922,229.35085039190122,2288100,Goldman Sachs
2018-03-14,221.06597900390625,226.37464426441485,220.63126326226347,226.0569565823363,2478700,Goldman Sachs
